"date","page","query","clicks","impressions","ctr","position"
2017-02-11,"http://digi-women.com/startup-weekend-21-23-nov-2014/","logo startup weekend",0,1,0,1
2017-02-15,"http://digi-women.com/digiwomen-talk-time-at-the-wearehere-unconference/","wewerehere",0,1,0,31
2017-02-10,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","tara van zyl",0,2,0,4
2017-02-03,"http://digi-women.com/events/2017/02/women-data-science-wids-2017-rutgers-university/","wids2017",0,1,0,10
2016-12-26,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","ann neidenbach nasdaq",0,2,0,45.5
2017-01-17,"http://digi-women.com/team-member/three-thought-bubbles/","three thought bubbles",0,1,0,2
2017-02-13,"http://digi-women.com/startup-weekend-21-23-nov-2014/","startup weekend logo",0,9,0,1
2017-01-04,"http://digi-women.com/at-websummit-2014-we-have-3-goals-help-us-realise-them/","ohsnap sweden",0,1,0,2
2017-03-01,"http://digi-women.com/team-member/edel-flynn-and-as-coo-of-the-digital-hub-development-agency/","edel flynn",0,2,0,6
2017-01-05,"http://digi-women.com/shedidit-patricia-scanlon-of-meowtek/","patricia scanlon",0,3,0,5.33333333333333
2017-01-15,"http://digi-women.com/zen-hen-by-clare-mulvany/","zen hen",0,1,0,6
2017-01-30,"http://digi-women.com/digiwomen-at-swipe-summit-february-2016/","taking a swipe",0,2,0,4.5
2016-12-19,"http://digi-women.com/digiwomen-at-swipe-summit-february-2016/","taking a swipe",0,1,0,10
2017-03-01,"http://digi-women.com/digiwomen-at-swipe-summit-february-2016/","taking a swipe",0,1,0,11
2017-02-04,"http://digi-women.com/two-for-one-at-be-better-at-facebook-for-business/","carousel format facebook help",0,1,0,141
2017-01-17,"http://digi-women.com/team-member/pauline-sargent-social-zavvy/","zavvy",0,1,0,25
2017-02-25,"http://digi-women.com/startup-weekend-21-23-nov-2014/","startup weekend logo",0,3,0,1
2016-12-28,"http://digi-women.com/","digi ireland",0,1,0,6
2017-01-02,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dublin busines school",0,1,0,38
2017-01-21,"http://digi-women.com/be-better-at-facebook-for-business/","digi facebook",0,1,0,19
2017-01-17,"http://digi-women.com/team-member/joan-mulvihill-ailbhe-lee-iia/","ailbhe lee",0,1,0,10
2017-01-14,"http://digi-women.com/","facebook careers dublin",0,1,0,46
2017-02-28,"http://digi-women.com/team-member/elaine-burke-silicon-republic/","elaine burke",0,6,0,2
2017-03-12,"http://digi-women.com/shedidit-patricia-scanlon-of-meowtek/","patricia scanlon",0,2,0,6.5
2017-02-09,"http://digi-women.com/team-member/edel-flynn-and-as-coo-of-the-digital-hub-development-agency/","edel flynn",0,2,0,4
2017-02-21,"http://digi-women.com/team-member/aoife-porter-bua-marketing/","aoife porter",0,1,0,9
2017-03-03,"http://digi-women.com/author/yvonnec/","yvonne costello",0,2,0,10
2017-02-19,"http://digi-women.com/author/admin/","digiwomen",0,3,0,3
2017-02-01,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dublin business school",0,5,0,41.6
2016-12-19,"http://digi-women.com/team-member/liz-lennon-site-design-in-one-day/","liz lennon",0,2,0,2.5
2017-02-16,"http://digi-women.com/be-better-at-facebook-for-business/","digi facebook",0,2,0,18
2017-03-04,"http://digi-women.com/team-member/joanna-norton-education-apps/","joanna norton",0,1,0,8
2016-12-25,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","ann neidenbach",0,1,0,48
2017-02-01,"http://digi-women.com/startup-weekend-21-23-nov-2014/","startup weekend logo",0,1,0,1
2017-02-01,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","taravan",0,3,0,3.33333333333333
2017-03-09,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","web summit 2014",0,1,0,34
2017-01-14,"http://digi-women.com/dublin-business-school-careers-fair-2016/","business school dublin",0,1,0,46
2017-01-29,"http://digi-women.com/startup-weekend-21-23-nov-2014/","startup weekend logo",0,6,0,1
2017-02-12,"http://digi-women.com/digiwomen-at-web-summit-2014/","web summit 2014",0,1,0,23
2017-01-06,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","taravan",0,2,0,1
2017-01-14,"http://digi-women.com/team-member/aisling-foley-marketing-2/","foley marketing",0,1,0,38
2017-02-08,"http://digi-women.com/team-member/pauline-sargent-social-zavvy/","pauline sargent",0,3,0,5
2016-12-28,"http://digi-women.com/koffee-klatsch-something-new-in-dublin/","koffee klatsch",0,2,0,19
2017-02-23,"http://digi-women.com/hands-up-if-you-wonder-about-womens-participation-in-technology-conferences/","if you wonder",0,1,0,62
2017-03-13,"http://digi-women.com/wearehere-unfail-unconference/","unfail",0,1,0,12
2017-01-14,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","female speakers",0,2,0,39
2016-12-30,"http://digi-women.com/29-female-speakers-at-web-summit-2013/","web summit 2013",0,1,0,10
2017-02-16,"http://digi-women.com/event-organisers-we-want-30pc-quota/","the event organisers",0,1,0,139
2016-12-19,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","female technology speaker",0,1,0,85
2017-01-29,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","icostume",0,4,0,8
2017-02-08,"http://digi-women.com/two-for-one-at-be-better-at-facebook-for-business/","the carousel format facebook help",0,1,0,136
2017-02-17,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","taravan",0,2,0,1.5
2016-12-16,"http://digi-women.com/digiwomen-at-swipe-summit-february-2016/","taking a swipe",0,1,0,5
2017-03-09,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dublin business school jobs",0,1,0,25
2017-03-13,"http://digi-women.com/","women in tech",0,1,0,4
2016-12-22,"http://digi-women.com/tech-women-speaking-at-the-swipe-summit/","swipe summit",0,1,0,9
2017-02-14,"http://digi-women.com/team-member/three-thought-bubbles/","three thought bubbles",0,1,0,2
2017-02-22,"http://digi-women.com/startup-weekend-21-23-nov-2014/","startup weekend",0,1,0,26
2017-01-02,"http://digi-women.com/two-females-15-males-gender-balance-failure/","digi gender",0,1,0,3
2017-01-19,"http://digi-women.com/women-technology-groups-ireland-meet/","meet groups",0,1,0,5
2016-12-16,"http://digi-women.com/the-digiwomen-launch/","digiwomen",0,1,0,1
2017-02-25,"http://digi-women.com/startup-dublin-is-stronger-together/","women are stronger together",0,1,0,136
2016-12-13,"http://digi-women.com/at-websummit-2014-we-have-3-goals-help-us-realise-them/","oh snap sweden",0,5,0,2
2017-02-06,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","ann neidenbach nasdaq",0,2,0,41
2017-02-22,"http://digi-women.com/","women in tech dublin",0,1,0,9
2017-02-26,"http://digi-women.com/team-member/aoife-porter-bua-marketing/","bua marketing",0,1,0,19
2017-01-24,"http://digi-women.com/tell-unesco-about-your-technology-usage/","unesco about",0,1,0,20
2016-12-23,"http://digi-women.com/team-member/elaine-burke-silicon-republic/","elaine burke",0,2,0,6
2017-02-04,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dublin business school castle house",0,1,0,14
2017-03-08,"http://digi-women.com/author/yvonnec/","yvonne costello",0,2,0,10
2017-02-20,"http://digi-women.com/digiwomen-to-host-pub-summit-27th-june-2013/","host pub",0,1,0,19
2017-01-06,"http://digi-women.com/two-for-one-at-be-better-at-facebook-for-business/","priya price instagram",0,1,0,38
2016-12-30,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","ann neidenbach",0,1,0,48
2017-03-06,"http://digi-women.com/startup-weekend-21-23-nov-2014/","startup weekend logo",0,1,0,1
2017-02-27,"http://digi-women.com/zen-hen-by-clare-mulvany/","clare mulvany",0,2,0,3.5
2017-03-11,"http://digi-women.com/team-member/gina-bowes/","gina bowes",0,1,0,12
2017-01-31,"http://digi-women.com/team-member/liz-lennon-site-design-in-one-day/","liz lennon",0,2,0,4.5
2017-02-20,"http://digi-women.com/zen-hen-by-clare-mulvany/","clare mulvany",0,2,0,4
2017-01-27,"http://digi-women.com/team-member/three-thought-bubbles/","three thought bubbles",0,2,0,2
2017-02-12,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dublin business school",0,1,0,32
2016-12-27,"http://digi-women.com/team-member/linda-farrelly/","linda farrelly",0,1,0,2
2016-12-26,"http://digi-women.com/","digi facebook",0,1,0,6
2016-12-21,"http://digi-women.com/team-member/edel-flynn-and-as-coo-of-the-digital-hub-development-agency/","edel flynn",0,1,0,2
2016-12-16,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","ann neidenbach",0,1,0,48
2017-01-08,"http://digi-women.com/dublin-business-school-careers-fair-2016/","comfort keepers careers",0,1,0,40
2017-01-24,"http://digi-women.com/author/admin/","digiwomen",0,1,0,3
2017-01-03,"http://digi-women.com/","digi facebook",0,4,0,7
2017-02-21,"http://digi-women.com/events/2017/02/women-data-science-wids-2017-rutgers-university/","rutgers university data science",0,1,0,34
2017-03-11,"http://digi-women.com/dublin-business-school-careers-fair-2016/","unipupil",0,1,0,12
2017-02-05,"http://digi-women.com/wearehere-unfail-unconference/","unfail",0,1,0,15
2017-01-10,"http://digi-women.com/zen-hen-by-clare-mulvany/","clare mulvany",0,1,0,4
2017-01-29,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dbs dublin",0,1,0,28
2017-03-10,"http://digi-women.com/ndrc-female-founders/","tara van zyl",0,1,0,4
2017-03-06,"http://digi-women.com/startup-dublin-is-stronger-together/","niamh@startupdublin.com",0,1,0,11
2016-12-30,"http://digi-women.com/shedidit-patricia-scanlon-of-meowtek/","patricia scanlon",0,2,0,6.5
2017-01-07,"http://digi-women.com/making-ireland-click-pauline-sargent/","""leave a comment"" ""no comments yet.""",0,1,0,248
2017-01-04,"http://digi-women.com/team-member/gina-bowes/","gina bowes",0,1,0,19
2017-02-21,"http://digi-women.com/events/2017/02/women-data-science-wids-2017-rutgers-university/","rutgers data science",0,1,0,30
2017-03-12,"http://digi-women.com/zen-hen-by-clare-mulvany/","clare mulvany",0,1,0,4
2016-12-27,"http://digi-women.com/","digi facebook",0,2,0,8
2017-01-08,"http://digi-women.com/two-for-one-at-be-better-at-facebook-for-business/","carousel format facebook help",0,1,0,130
2017-02-03,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","ann neidenbach",0,1,0,48
2017-02-15,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","glen aine foods",0,1,0,54
2017-02-25,"http://digi-women.com/team-member/elaine-burke-silicon-republic/","silicon republic",0,1,0,39
2017-02-23,"http://digi-women.com/","digi 2016",0,1,0,35
2017-01-25,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","taravan",0,2,0,2.5
2017-02-17,"http://digi-women.com/zen-hen-by-clare-mulvany/","clare mulvany",0,1,0,3
2017-02-07,"http://digi-women.com/author/admin/","pauline sargent",0,1,0,7
2017-02-03,"http://digi-women.com/two-for-one-at-be-better-at-facebook-for-business/","the carousel format facebook help",0,1,0,141
2017-01-23,"http://digi-women.com/startup-weekend-21-23-nov-2014/","logo startup weekend",0,1,0,1
2017-01-13,"http://digi-women.com/","digi facebook",0,1,0,7
2017-03-03,"http://digi-women.com/","digi ireland",0,1,0,9
2017-03-09,"http://digi-women.com/author/yvonnec/","yvonne costello",0,1,0,9
2017-03-05,"http://digi-women.com/events/2017/02/women-data-science-wids-2017-rutgers-university/","rutgers data science",0,1,0,45
2017-01-01,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","taravan",0,1,0,2
2017-01-31,"http://digi-women.com/dublin-business-school-digiwomen-society/","business school dublin",0,1,0,46
2017-01-18,"http://digi-women.com/tech-women-speaking-at-the-swipe-summit/","speaking tech",0,1,0,30
2017-01-02,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dublin business school",0,3,0,48
2017-02-17,"http://digi-women.com/team-member/pauline-sargent-social-zavvy/","pauline sargent",0,2,0,5
2017-03-12,"http://digi-women.com/missing-women-in-tech-for-web-summit-2013/","web summit women in tech",0,1,0,40
2017-02-01,"http://digi-women.com/team-member/edel-flynn-and-as-coo-of-the-digital-hub-development-agency/","edel flynn",0,2,0,4
2017-02-27,"http://digi-women.com/startup-weekend-21-23-nov-2014/","startup weekend",0,1,0,10
2017-01-14,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dublin business school",0,2,0,36.5
2016-12-13,"http://digi-women.com/be-better-at-facebook-for-business/","digi facebook",0,3,0,7
2017-02-18,"http://digi-women.com/team-member/yoga-with-emma/","yoga with emma",0,1,0,10
2017-02-17,"http://digi-women.com/startup-weekend-21-23-nov-2014/","startup weekend logo",0,10,0,1
2017-02-25,"http://digi-women.com/team-member/jessica-maybury-elucidate/","jessica maybury",0,1,0,1
2016-12-19,"http://digi-women.com/","digi ireland",0,1,0,6
2017-02-09,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","web summit 2014",0,1,0,53
2017-01-07,"http://digi-women.com/dublin-business-school-careers-fair-2016/","""leave a comment"" ""no comments yet.""",0,1,0,239
2017-02-17,"http://digi-women.com/shedidit-patricia-scanlon-of-meowtek/","patricia scanlon",0,5,0,6.4
2017-02-14,"http://digi-women.com/two-females-15-males-gender-balance-failure/","female digital marketing speakers",0,1,0,34
2016-12-28,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dublin business school",0,1,0,39
2017-02-13,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","ann neidenbach nasdaq",0,2,0,42.5
2016-12-19,"http://digi-women.com/","facebook digi",0,1,0,16
2017-03-09,"http://digi-women.com/startup-weekend-21-23-nov-2014/","startup weekend logo",0,4,0,1
2016-12-25,"http://digi-women.com/team-member/elaine-burke-silicon-republic/","elaine burke",0,3,0,3
2016-12-21,"http://digi-women.com/shedidit-patricia-scanlon-of-meowtek/","patricia scanlon",0,4,0,6.75
2017-03-09,"http://digi-women.com/digiwomen-talk-time-at-the-wearehere-unconference/","wewerehere",0,1,0,30
2017-02-03,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dublin business school",0,6,0,40.6666666666667
2017-01-05,"http://digi-women.com/team-member/lorna-keogh/","lorna keogh",0,1,0,2
2017-02-09,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","icostume",0,3,0,8
2017-03-10,"http://digi-women.com/two-for-one-at-be-better-at-facebook-for-business/","carousel format facebook help",0,1,0,139
2017-03-05,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","taravan",0,1,0,1
2017-02-02,"http://digi-women.com/making-ireland-click-pauline-sargent/","making ireland click",0,1,0,18
2017-02-11,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","taravan",0,1,0,1
2017-02-16,"http://digi-women.com/digiwomen-at-swipe-summit-february-2016/","taking a swipe",0,1,0,11
2017-02-05,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","seema mody cnbc linkedin",0,1,0,31
2017-02-24,"http://digi-women.com/zen-hen-by-clare-mulvany/","clare mulvany",0,1,0,4
2016-12-22,"http://digi-women.com/team-member/jennie-brennan-virtual-office-worx/","virtual office worx",0,3,0,26
2017-02-19,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","tara van zyl",0,1,0,1
2017-01-27,"http://digi-women.com/more-about-the-unfail-unconference-26th-april-2014/","unfail",0,1,0,12
2017-02-11,"http://digi-women.com/digiwomen-at-swipe-summit-february-2016/","rehoming fees are bullshit",0,1,0,21
2017-02-22,"http://digi-women.com/dublin-business-school-careers-fair-2016/","castle house dbs",0,1,0,1
2017-01-21,"http://digi-women.com/tell-unesco-about-your-technology-usage/","unesco about",0,1,0,16
2017-02-18,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dbs castle house",0,1,0,1
2017-01-02,"http://digi-women.com/zen-hen-by-clare-mulvany/","clare mulvany",0,2,0,3
2016-12-29,"http://digi-women.com/team-member/pauline-sargent-social-zavvy/","pauline sargent",0,1,0,3
2017-02-06,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","web summit 2014",0,1,0,30
2017-03-04,"http://digi-women.com/dublin-business-school-careers-fair-2016/","comfort keeper",0,1,0,42
2017-03-02,"http://digi-women.com/at-websummit-2014-we-have-3-goals-help-us-realise-them/","oh snap sweden",0,1,0,2
2017-01-18,"http://digi-women.com/","digi facebook",0,6,0,9.33333333333333
2017-03-06,"http://digi-women.com/two-females-15-males-gender-balance-failure/","digi gender",0,1,0,6
2017-03-02,"http://digi-women.com/shedidit-patricia-scanlon-of-meowtek/","patricia scanlon",0,5,0,9.6
2017-01-30,"http://digi-women.com/event-organisers-we-want-30pc-quota/","the event organisers",0,1,0,129
2017-02-06,"http://digi-women.com/team-member/edel-flynn-and-as-coo-of-the-digital-hub-development-agency/","digital hub development agency",0,1,0,42
2017-02-27,"http://digi-women.com/team-member/jennie-brennan-virtual-office-worx/","virtual office worx",0,2,0,4
2017-02-21,"http://digi-women.com/dublin-business-school-digiwomen-society/","business school dublin",0,1,0,46
